Created At,Coordinates,Tweet,Full Name,State,City,Final State,C1,C2,C3,C4,C5,C6,C7,C8
15-04-2016 04:45,,@Bboptulsa Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/iuO2Naow3Q,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:45,,@2foodiesroc Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/CKphZyFjfK,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:49,,"here's to the anti bullying video we made in 20 minutes after an sol today😂😂😂 https://t.co/mCVevKMmWA
@1ToriMichelle1 @Savvlyn @Kristen_babb","Virginia, USA",USA,Virginia,Virginia,-83.67529,36.540739,-83.67529,39.466012,-75.16644,39.466012,-75.16644,36.540739
15-04-2016 04:50,,Disgusting  https://t.co/2QwZ5w5sCf,"San Francisco, CA",CA,San Francisco,CA,-122.514926,37.708075,-122.514926,37.833238,-122.357031,37.833238,-122.357031,37.708075
15-04-2016 04:50,,@_xoxoriissa @Always_lindaa2 thts cyber bullying,"Phoenix, AZ",AZ,Phoenix,AZ,-112.323914,33.29026,-112.323914,33.815465,-111.925439,33.815465,-111.925439,33.29026
15-04-2016 04:50,,Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/pEeqbYK1sN,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:51,,Marist teachers fuck students as soon as they graduate. Marist teachers join the class in bullying one student.,"Chicago, IL",IL,Chicago,IL,-87.940033,41.644102,-87.940033,42.023067,-87.523993,42.023067,-87.523993,41.644102
15-04-2016 04:52,,@mjgranger1 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/6ujsQj3jax,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:52,,@AshtonCole25 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/XjPhlXMfox,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:53,,AUSTIN: send the message that Austin can't be bought and bullied by big money. Vote NO on Prop 1.,"Texas, USA",USA,Texas,Texas,-106.645646,25.837092,-106.645646,36.500695,-93.508131,36.500695,-93.508131,25.837092
15-04-2016 04:53,,@simplicityscout Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/144Tgg0ebL,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:53,,@skystfu u look like such a hill bully,"Branford, CT",CT,Branford,CT,-72.864342,41.248445,-72.864342,41.324367,-72.731485,41.324367,-72.731485,41.248445
15-04-2016 04:53,,@ebaygemseller Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/1s7FcX9sXk,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:53,,@TulsaWedShow Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/s1BtAbCryP,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:54,,@reportitnz Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/nbhD5HwqyB,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:54,,@reportitnz Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/FgyJBDpd6c,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:54,,"actually pretty happy I don't go to school, I don't get bullied at home 😌","Florida, USA",USA,Florida,Florida,-87.634643,24.396308,-87.634643,31.001056,-79.974307,31.001056,-79.974307,24.396308
15-04-2016 04:55,,@MTV_CHRISTOPHER jenna is uneducated and misguided but you're a fucking coward and a bully. which one's worse? hint: it's not jenna.,"Storrs, CT",CT,Storrs,CT,-72.317317,41.778651,-72.317317,41.858775,-72.230633,41.858775,-72.230633,41.778651
15-04-2016 04:55,,@bethereorsuck Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/5ZURNHg9Wa,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:55,,@Elizabethzz2 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/6ReWHNmDfg,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:58,,@TonyThePilot_ Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/qrCz2S914I,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 04:59,,@CynthiaLIVE Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/4K0HLqki0X,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:00,,@mdemagazine Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/J6kPaQWUK2,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:00,,@BellaRoseFandP Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/ZpMzcbMm1D,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:00,,I freed Jensen the efrit. He has his own people now. And there is crappimerovon trying to bully him,"Morro Bay, CA",CA,Morro Bay,CA,-120.874315,35.3408,-120.874315,35.415345,-120.817763,35.415345,-120.817763,35.3408
15-04-2016 05:00,,@ubin03 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/U2te6cSNND,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:01,,@batmanwwe342 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/Aw6uJKkp6y,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:01,,@musicalpearls Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/bg7rHZXzse,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:01,,and then all of a sudden you're a bully,"Georgia, USA",USA,Georgia,Georgia,-85.605166,30.355644,-85.605166,35.000771,-80.742567,35.000771,-80.742567,30.355644
15-04-2016 05:01,,@bernieshair1 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/dsuXb9zmKu,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:02,,@p77248811 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/i1rgDwhoFK,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:02,,@stacystonemusic Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/9Khnh4Tt59,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:03,,@balloonmanneil Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:03,,@Aikogarcia7 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/Iry67o5rs5,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:06,,@MTVCeeJai it's fine to stand up but u r going against what u believe in when u single her out and bully her don't u think,"Lake Erie Beach, NY",NY,Lake Erie Beach,NY,-79.111901,42.610425,-79.111901,42.646902,-79.052742,42.646902,-79.052742,42.610425
15-04-2016 05:06,,@AnastasiaVonB Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/MtkwfaFjUi,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:07,,@chriswadsworth0 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/UOWt9d8Aip,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:08,,@TulsaTrailerGuy Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/JmU3xBG0gD,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:08,,@TulsaTrailerGuy Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/Le5g1f1KNB,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:08,,@BurnthePast_OK Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/V9YyBkLpim,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:09,,@PoetrhieeThaynk Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/eXu8I2LWcC,"Tulsa, OK",OK,Tulsa,OK,-96.065628,35.968624,-96.065628,36.250159,-95.761656,36.250159,-95.761656,35.968624
15-04-2016 05:09,,I'm seeing bully currington on my birthday and it's gunna be lit,"Alabama, USA",USA,Alabama,Alabama,-88.473228,30.144425,-88.473228,35.008029,-84.888247,35.008029,-84.888247,30.144425
15-04-2016 05:11,,It's so sad when u have a bad day and friends continue to bully you,"Hattiesburg, MS",MS,Hattiesburg,MS,-89.427669,31.241189,-89.427669,31.380085,-89.248409,31.380085,-89.248409,31.241189
15-04-2016 05:14,,"@futchpepe @garden_snake98 THIS WAS GENUINE, i just feel bad even tho u asked to be bullied","Chicago, IL",IL,Chicago,IL,-87.940033,41.644102,-87.940033,42.023067,-87.523993,42.023067,-87.523993,41.644102
15-04-2016 05:19,,Dillon's a bully 😕😒,"Plano, TX",TX,Plano,TX,-96.85743,32.997151,-96.85743,33.125334,-96.612371,33.125334,-96.612371,32.997151
15-04-2016 05:20,,Never new how retard I was till college fml,"North Olmsted, OH",OH,North Olmsted,OH,-81.970835,41.375218,-81.970835,41.448187,-81.874236,41.448187,-81.874236,41.375218
15-04-2016 05:23,,True  https://t.co/0HOX5q9hLr,"Arlington, TX",TX,Arlington,TX,-97.233811,32.586565,-97.233811,32.817135,-97.037464,32.817135,-97.037464,32.586565
15-04-2016 05:23,"{u'type': u'Point', u'coordinates': [-96.707665, 32.48859]}","@kanyewest is special education retard short bus rap, @Royceda59 is straight honor roll valedictorian rap
#PRhyme https://t.co/iFj24WXltF","Texas, USA",USA,Texas,Texas,-106.645646,25.837092,-106.645646,36.500695,-93.508131,36.500695,-93.508131,25.837092
15-04-2016 05:30,,I think it's sweet when girls compliment eachother instead of insulting and bullying each other. ☺️,"Oregon, USA",USA,Oregon,Oregon,-124.703541,41.991795,-124.703541,46.299078,-116.463262,46.299078,-116.463262,41.991795
15-04-2016 05:34,,You cant get super delegates by insulting or Bullying them!! My monies on Hillary.,"New York, USA",USA,New York,New York,-79.76259,40.477383,-79.76259,45.015851,-71.777492,45.015851,-71.777492,40.477383
15-04-2016 05:35,,Come back when you learn the definition of bullying. Goodbye https://t.co/S8xwNe0zHp,"Quartz Hill, CA",CA,Quartz Hill,CA,-118.236164,34.6308,-118.236164,34.680279,-118.201289,34.680279,-118.201289,34.6308
15-04-2016 05:36,,@PsyQo_Kolby @Rehgards is the Bully of PsyQo,"Michigan, USA",USA,Michigan,Michigan,-90.418108,41.696088,-90.418108,48.306272,-82.122971,48.306272,-82.122971,41.696088
15-04-2016 05:41,,bullying harriet is hard,"Chicago, IL",IL,Chicago,IL,-87.940033,41.644102,-87.940033,42.023067,-87.523993,42.023067,-87.523993,41.644102
15-04-2016 05:43,,@Ballcoozysmooth @OJb4Lemonade @StromTanner @TahjMalone @pjuve1362 this counts as cyber bullying,"Hoquiam, WA",WA,Hoquiam,WA,-123.917907,46.964688,-123.917907,47.004597,-123.852125,47.004597,-123.852125,46.964688
15-04-2016 05:46,,John Kerry is a fuckin retard.  https://t.co/JbSPQZu6u0,"Paradise, NV",NV,Paradise,NV,-115.209254,35.984784,-115.209254,36.137145,-115.061076,36.137145,-115.061076,35.984784
15-04-2016 05:50,,I'm a fuckin bully😞,"Cleveland Heights, OH",OH,Cleveland Heights,OH,-81.603358,41.482742,-81.603358,41.545274,-81.529651,41.545274,-81.529651,41.482742
15-04-2016 05:54,,I agree yet does that mean I need to be a retard up here to support certain bodies of work??? -ONE?,"Pennsylvania, USA",USA,Pennsylvania,Pennsylvania,-80.519851,39.719801,-80.519851,42.516072,-74.689517,42.516072,-74.689517,39.719801
15-04-2016 06:06,,LMAO THEY BULLIED ME TOO BC MY CHARACTER'S PERIOD STARTED DURING A ROBBERY IN WHITE SHORTS https://t.co/GSC34nfIE8,"Houston, TX",TX,Houston,TX,-95.823268,29.522325,-95.823268,30.154665,-95.069705,30.154665,-95.069705,29.522325
15-04-2016 06:15,,@TRAPGOTPACCS more than true but it's a bunch of retard that are fucking up the market.,"California, USA",USA,California,California,-124.482003,32.528832,-124.482003,42.009519,-114.131212,42.009519,-114.131212,32.528832
15-04-2016 06:23,,My cousins bully me Cus I'm the baby on my moms side 😒😭,"Long Beach, CA",CA,Long Beach,CA,-118.250227,33.732905,-118.250227,33.885438,-118.063194,33.885438,-118.063194,33.732905
15-04-2016 06:23,,Never go full retard,"Manhattan, NY",NY,Manhattan,NY,-74.026675,40.683935,-74.026675,40.877483,-73.910408,40.877483,-73.910408,40.683935
15-04-2016 06:26,,@USAforTrump2016 wonder where little bully boy at these day mmm or what jail,"Florida, USA",USA,Florida,Florida,-87.634643,24.396308,-87.634643,31.001056,-79.974307,31.001056,-79.974307,24.396308
15-04-2016 06:28,,@USAforTrump2016 haven't seen bully bob wonder why the hush up because the f is being sued and now hill is so sorry boo hoo,"Florida, USA",USA,Florida,Florida,-87.634643,24.396308,-87.634643,31.001056,-79.974307,31.001056,-79.974307,24.396308
15-04-2016 06:31,,Sad that my 7 year sister is constantly bullied .,"Rancho Cordova, CA",CA,Rancho Cordova,CA,-121.336699,38.525492,-121.336699,38.633556,-121.224146,38.633556,-121.224146,38.525492
15-04-2016 06:33,,Sad that my 7 year old sister is constantly being bullied at school .,"Rancho Cordova, CA",CA,Rancho Cordova,CA,-121.336699,38.525492,-121.336699,38.633556,-121.224146,38.633556,-121.224146,38.525492
15-04-2016 06:37,,Nicest person you ever met* https://t.co/W9YY8qCQXX,"Chicago, IL",IL,Chicago,IL,-87.940033,41.644102,-87.940033,42.023067,-87.523993,42.023067,-87.523993,41.644102
15-04-2016 06:42,,I hate when I'm watching a movie and mfs get bullied,"Southfield, MI",MI,Southfield,MI,-83.319904,42.442178,-83.319904,42.517441,-83.200644,42.517441,-83.200644,42.442178
15-04-2016 06:42,,"This Chris mf is so disgusting, immature &amp; pathetic. I have never hated someone more on reality tv. Ugly, a bully, &amp; insecure af #RealWorld","Riverside, CA",CA,Riverside,CA,-117.523867,33.85216,-117.523867,34.019484,-117.271365,34.019484,-117.271365,33.85216
15-04-2016 06:43,,@Kels_Decker was a bully in high school,"Stillwater, OK",OK,Stillwater,OK,-97.144924,36.079285,-97.144924,36.180093,-97.015485,36.180093,-97.015485,36.079285
15-04-2016 06:47,,"@JackGeels5 @NateRouse5 Twitter is a safe zone, stop bullying rouse, he doesn't deserve this","La Crosse, WI",WI,La Crosse,WI,-91.274654,43.725479,-91.274654,43.885808,-91.143588,43.885808,-91.143588,43.725479
15-04-2016 06:49,,Love being called a retard 😅,"Elko, NV",NV,Elko,NV,-115.831165,40.801431,-115.831165,40.883884,-115.709259,40.883884,-115.709259,40.801431
15-04-2016 06:54,,@Morzas_ I was just telling someone to stay away from that show. The only interesting part of ep 1 was the bullying. Downhill from there.,"Irvine, CA",CA,Irvine,CA,-117.86894,33.606077,-117.86894,33.773387,-117.695781,33.773387,-117.695781,33.606077
15-04-2016 06:57,,8) I used to get bullied for being fat. I've acknowledged that I'm built pretty big but there's always room for improvement.,"Bowie, MD",MD,Bowie,MD,-76.800034,38.8898,-76.800034,39.037765,-76.693243,39.037765,-76.693243,38.8898
15-04-2016 07:05,,Bernie is killing it Hillary looks like a bully inter pants suit #DemDebate,"Midland, TX",TX,Midland,TX,-102.229316,31.923379,-102.229316,32.065221,-101.979938,32.065221,-101.979938,31.923379
15-04-2016 07:09,,One day Imma look so hot and in shape that all the people that used to bully me is gonna try to hit me up😂😂,"League City, TX",TX,League City,TX,-95.178987,29.438994,-95.178987,29.55532,-94.995071,29.55532,-94.995071,29.438994
15-04-2016 07:18,,@__patty75 I guess some of the kids at school were saying he some bully and they scared of him,"Rialto, CA",CA,Rialto,CA,-117.431914,34.019341,-117.431914,34.176056,-117.34137,34.176056,-117.34137,34.019341
15-04-2016 07:18,,calm down chicana  https://t.co/el0FxmPSey,"Inglewood, CA",CA,Inglewood,CA,-118.378887,33.925317,-118.378887,33.98195,-118.313418,33.98195,-118.313418,33.925317
15-04-2016 07:22,,"This has been such a bully of a month, when will it end","Austin, TX",TX,Austin,TX,-97.928935,30.127892,-97.928935,30.518799,-97.580513,30.518799,-97.580513,30.127892
15-04-2016 07:24,,Its okay. Not the first time somebody missed it. Thank you though  https://t.co/SQ9vhq231V,"West Haven, CT",CT,West Haven,CT,-72.994697,41.233074,-72.994697,41.313267,-72.919497,41.313267,-72.919497,41.233074
15-04-2016 07:40,,Anj likes to bully sick people 😩,"Yuma, AZ",AZ,Yuma,AZ,-114.710936,32.601699,-114.710936,32.734737,-114.458569,32.734737,-114.458569,32.601699
15-04-2016 07:41,,@jeffcardwell there is so much at stake for our country. Please don't support a billionaire bully that doesn't even know CONST or BofRights,"Indianapolis, IN",IN,Indianapolis,IN,-86.348441,39.631677,-86.348441,39.927448,-85.937404,39.927448,-85.937404,39.631677
15-04-2016 07:49,,"""Cyber bully ass"" 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂","San Diego, CA",CA,San Diego,CA,-117.282538,32.53962,-117.282538,33.080404,-116.92744,33.080404,-116.92744,32.53962
15-04-2016 08:20,,"Never be bullied into silence.  Never allow yourself to be made a victim. Accept no one's definition of your life,  define yourself..","Niles, OH",OH,Niles,OH,-80.811321,41.155863,-80.811321,41.22587,-80.70751,41.22587,-80.70751,41.155863
15-04-2016 08:24,,"Today is the national #DayofSilence for LGBTQ+ youth who are victims of bullying, discrimination, &amp; abuse.","Alaska, USA",USA,Alaska,Alaska,-179.231086,51.175093,-179.231086,71.434357,179.859685,71.434357,179.859685,51.175093
15-04-2016 08:25,,"The ""bullies-in-chief"" are USCCB themselves. https://t.co/JzFFscWhsr","Barnstable Town, MA",MA,Barnstable Town,MA,-70.467597,41.599797,-70.467597,41.735676,-70.259465,41.735676,-70.259465,41.599797
15-04-2016 09:50,,Retard  https://t.co/kx0OJ04QA9,"Glen Burnie, MD",MD,Glen Burnie,MD,-76.644717,39.131259,-76.644717,39.207912,-76.563196,39.207912,-76.563196,39.131259
15-04-2016 10:04,,@Eugene_Robinson &gt;idea&gt;eliminating Trump=&gt;qualified candidate&gt;  ABSURD!&gt;Trump&gt;under contract&gt;GorgeOrwellParty&amp;typ GOPsychopathic liar/bully!,"Massachusetts, USA",USA,Massachusetts,Massachusetts,-73.508143,41.187054,-73.508143,42.886824,-69.858861,42.886824,-69.858861,41.187054
15-04-2016 10:04,,"@GorgoKnightt youve never beat me, keep dickriding me awful retard","Daytona Beach, FL",FL,Daytona Beach,FL,-81.133668,29.127565,-81.133668,29.252881,-81.003444,29.252881,-81.003444,29.127565
15-04-2016 10:05,,@MoveOn  &gt;idea&gt;eliminating Trump=&gt;qualified candidate&gt;ABSURD!&gt;Trump&gt;under contract&gt;GorgeOrwellParty&amp;typ GOPsychopathic/sociopath liar/bully!,"Massachusetts, USA",USA,Massachusetts,Massachusetts,-73.508143,41.187054,-73.508143,42.886824,-69.858861,42.886824,-69.858861,41.187054
15-04-2016 10:07,,@SenSanders &gt;idea&gt;eliminating Trump=&gt;qualified  candidate&gt;ABSURD!&gt;Trump&gt;under contract&gt;GorgeOrwellParty&amp;GOPsychopathic/sociopath liar/bully!,"Massachusetts, USA",USA,Massachusetts,Massachusetts,-73.508143,41.187054,-73.508143,42.886824,-69.858861,42.886824,-69.858861,41.187054
15-04-2016 10:08,,@Salon  &gt;idea&gt;eliminating Trump=&gt;qualified candidate&gt;ABSURD!&gt;Trump&gt;under  contract&gt;GorgeOrwellParty&amp;typ GOPsychopathic/sociopath liar/bully!,"Massachusetts, USA",USA,Massachusetts,Massachusetts,-73.508143,41.187054,-73.508143,42.886824,-69.858861,42.886824,-69.858861,41.187054
15-04-2016 10:37,,Chicago police are like Dylan's Bully. They are ultimately pawns in a game that goes directly to systemic racism and ghettoization.,"Manhattan, NY",NY,Manhattan,NY,-74.026675,40.683935,-74.026675,40.877483,-73.910408,40.877483,-73.910408,40.683935
15-04-2016 10:47,,Might make my own interp. of this photo for today. https://t.co/2PMSJOUzcL,"Ohio, USA",USA,Ohio,Ohio,-84.820309,38.403186,-84.820309,42.327133,-80.518626,42.327133,-80.518626,38.403186
15-04-2016 10:51,,@Rictracee @cook_robert_l @BernieSanders if @BernieSanders talked over her he would've been a sexist - she is a bully! #DemDebate,"Oceanside, NY",NY,Oceanside,NY,-73.6611,40.612083,-73.6611,40.657308,-73.616045,40.657308,-73.616045,40.612083
15-04-2016 10:54,,I was 6 inches from getting hit by a car this morning that's what stop signs are for to stop fucjing retard,"Boca Ciega, FL",FL,Boca Ciega,FL,-82.846055,27.810829,-82.846055,27.865892,-82.787067,27.865892,-82.787067,27.810829
15-04-2016 10:56,,I said wake me up to something cute yet I'm Gettn bullied already of da E💀🙃❗️😂,"Maryland, USA",USA,Maryland,Maryland,-79.487651,37.886607,-79.487651,39.723622,-74.986286,39.723622,-74.986286,37.886607
15-04-2016 11:07,,happy gsa day of silence!! remember to respect those that are participating today in order to raise awareness of lgbt bullying🌈🌈🌈,"Raleigh, NC",NC,Raleigh,NC,-78.818343,35.715805,-78.818343,35.972158,-78.497331,35.972158,-78.497331,35.715805
15-04-2016 11:08,,"@mrBobbyBones  You are such a bully, telling people what they can like","Montgomery, AL",AL,Montgomery,AL,-86.418059,32.284593,-86.418059,32.443697,-86.071398,32.443697,-86.071398,32.284593
15-04-2016 11:13,,@mattdaddtrash Day of Silence is the day of action to spread awareness about the effects of the bullying and harassment of (LGBT) students.,"Randolph, MA",MA,Randolph,MA,-71.10293,42.135489,-71.10293,42.206765,-71.018997,42.206765,-71.018997,42.135489
15-04-2016 11:17,,"we're a massive country with one large economy, yes, but a LOT of other economies - state/county/town. So bully for you if you're a small","Westport, CT",CT,Westport,CT,-73.388984,41.094742,-73.388984,41.194542,-73.296065,41.194542,-73.296065,41.094742
15-04-2016 11:18,,"@billpeduto Wow, your concern is for this billion-sucking, tax-evading, worker-exploiting, brain-draining global bully? Remember us, Bill.","Pittsburgh, PA",PA,Pittsburgh,PA,-80.095586,40.36158,-80.095586,40.501198,-79.865793,40.501198,-79.865793,40.36158
15-04-2016 11:19,,Karma is a bitch after all that bullying ppl look what the Hoe in jail for 😩,"Rockledge, FL",FL,Rockledge,FL,-80.763206,28.278095,-80.763206,28.349513,-80.700557,28.349513,-80.700557,28.278095
15-04-2016 11:21,"{u'type': u'Point', u'coordinates': [-73.95429, 40.6792016]}","Alton H. Maddox, Esq. considered  the ""People's Attorney General"", never committed crimes as Silverstein, but is bullied out of NY Courts!","Brooklyn, NY",NY,Brooklyn,NY,-74.041878,40.570842,-74.041878,40.739434,-73.855673,40.739434,-73.855673,40.570842
15-04-2016 11:38,,"@HowardKurtz @FoxNews Tough guy? You meant ""idiot"" right? Or obnoxious, vile, nasty, scumbag, liar, lowlife, narcissist, bully, womanizer??","Florida, USA",USA,Florida,Florida,-87.634643,24.396308,-87.634643,31.001056,-79.974307,31.001056,-79.974307,24.396308
15-04-2016 11:44,,@sis the game getting easy bully rap niggas like debo,"Durham, NC",NC,Durham,NC,-79.007589,35.866334,-79.007589,36.115631,-78.783292,36.115631,-78.783292,35.866334
15-04-2016 11:49,,you're the only retard bro lmao you just said Manziel should go to prison to get help LOL https://t.co/KhzKnoUxV0,"New York, USA",USA,New York,New York,-79.76259,40.477383,-79.76259,45.015851,-71.777492,45.015851,-71.777492,40.477383
15-04-2016 11:56,,@cafedotcom @LOLGOP so the bully got away with manhandling a woman. Typical of Trump rally!😝👎💩,"Titusville, FL",FL,Titusville,FL,-80.86569,28.520735,-80.86569,28.648717,-80.793083,28.648717,-80.793083,28.520735
15-04-2016 11:58,,"My hot take: Jim from the office was an asshole of a bully who hid behind a ""Beta male"" facade","Keller, GA",GA,Keller,GA,-81.283455,31.818559,-81.283455,31.898748,-81.253496,31.898748,-81.253496,31.818559
15-04-2016 12:15,,Thank you @JamesMartinSJ for calling this what it is. The situation IS distressing. https://t.co/X3rAfsgGUj,"Houston, TX",TX,Houston,TX,-95.823268,29.522325,-95.823268,30.154665,-95.069705,30.154665,-95.069705,29.522325
15-04-2016 12:21,,"@Morning_Joe Certain amt teasing of @samsteinhp is funny, but going on &amp; on borders on bullying cuz his opinion differs #morningjoe #msnbc","Phoenix, AZ",AZ,Phoenix,AZ,-112.323914,33.29026,-112.323914,33.815465,-111.925439,33.815465,-111.925439,33.29026
15-04-2016 12:28,,Hahaha love this https://t.co/g054VDhPXf,"Queens, NY",NY,Queens,NY,-73.962582,40.541722,-73.962582,40.800037,-73.699793,40.800037,-73.699793,40.541722
