2016-04-15 05:01:27,,@musicalpearls Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/bg7rHZXzse,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:01:34,,"hey mr bully i don't know what to do, my mind it can't explain what i did to you",Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'BR', url=u'https://api.twitter.com/1.1/geo/id/23299615a880d29d.json', country=u'Brasil', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-44.441517, -2.800361], [-44.441517, -2.45821], [-44.163584, -2.45821], [-44.163584, -2.800361]]]), full_name=u'S\xe3o Lu\xeds, Brazil', attributes={}, id=u'23299615a880d29d', name=u'S\xe3o Lu\xeds')",en
2016-04-15 05:01:50,,and then all of a sudden you're a bully,Twitter for iPhone,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json', country=u'United States', place_type=u'admin', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-85.605166, 30.355644], [-85.605166, 35.000771], [-80.742567, 35.000771], [-80.742567, 30.355644]]]), full_name=u'Georgia, USA', attributes={}, id=u'7142eb97ae21e839', name=u'Georgia')",en
2016-04-15 05:01:50,,@bernieshair1 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/dsuXb9zmKu,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:02:20,,@p77248811 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/i1rgDwhoFK,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:02:55,,@stacystonemusic Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/9Khnh4Tt59,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:03:23,,@balloonmanneil Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:03:36,,"@sKCamrn i'm the retard? HAHHAHAHAHAHAHAHA none of them actually like you, you should see the roasts behind your back, they're great",Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'GB', url=u'https://api.twitter.com/1.1/geo/id/53b67b1d1cc81a51.json', country=u'United Kingdom', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-2.033651, 52.381063], [-2.033651, 52.60687], [-1.74763, 52.60687], [-1.74763, 52.381063]]]), full_name=u'Birmingham, England', attributes={}, id=u'53b67b1d1cc81a51', name=u'Birmingham')",en
2016-04-15 05:03:58,,@Aikogarcia7 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/Iry67o5rs5,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:06:33,,@MTVCeeJai it's fine to stand up but u r going against what u believe in when u single her out and bully her don't u think,Twitter for Android,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/b1946299686361f6.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-79.111901, 42.610425], [-79.111901, 42.646902], [-79.052742, 42.646902], [-79.052742, 42.610425]]]), full_name=u'Lake Erie Beach, NY', attributes={}, id=u'b1946299686361f6', name=u'Lake Erie Beach')",en
2016-04-15 05:06:45,,@AnastasiaVonB Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/MtkwfaFjUi,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
2016-04-15 05:07:21,,@chriswadsworth0 Please go watch and share @Anastasiamusic1 anti-bullying music video https://t.co/sX8Ct2zQRV #RT https://t.co/UOWt9d8Aip,Twitter Web Client,0,0,"Place(_api=<tweepy.api.API object at 0x2691790>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/cb74aaf709812e0f.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x2691790>, type=u'Polygon', coordinates=[[[-96.065628, 35.968624], [-96.065628, 36.250159], [-95.761656, 36.250159], [-95.761656, 35.968624]]]), full_name=u'Tulsa, OK', attributes={}, id=u'cb74aaf709812e0f', name=u'Tulsa')",en
